Date,开盘价,最高价,最低价,收盘价,昨收价,涨跌幅,前1天收盘价,前2天收盘价,前3天收盘价,前4天收盘价,前5天收盘价,前6天收盘价,前7天收盘价,前8天收盘价,前9天收盘价,前10天收盘价,前1天涨跌幅,前2天涨跌幅,前3天涨跌幅,前4天涨跌幅,前5天涨跌幅,前6天涨跌幅,前7天涨跌幅,前8天涨跌幅,前9天涨跌幅,前10天涨跌幅
2020-01-02,129.49000549316406,138.63999938964844,129.44000244140625,138.22000122070312,126.4000015258789,9.351265468461417,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,128.49000549316406,128.8300018310547,127.48999786376953,128.07000732421875,126.69000244140625,123.83999633789062,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857,-0.26391083835928997,1.0510659579091282,-0.45288469374479046,1.0892768618034783,2.3013615857509717,0.527635265526954
2020-01-03,134.5800018310547,137.16000366210938,133.77999877929688,133.8000030517578,138.22000122070312,-3.1977992547458234,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,128.49000549316406,128.8300018310547,127.48999786376953,128.07000732421875,126.69000244140625,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857,-0.26391083835928997,1.0510659579091282,-0.45288469374479046,1.0892768618034783,2.3013615857509717
2020-01-06,132.77999877929688,136.74000549316406,132.50999450683594,135.94000244140625,133.8000030517578,1.5994016000288296,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,128.49000549316406,128.8300018310547,127.48999786376953,128.07000732421875,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857,-0.26391083835928997,1.0510659579091282,-0.45288469374479046,1.0892768618034783
2020-01-07,138.19000244140625,139.47000122070312,135.39999389648438,136.6999969482422,135.94000244140625,0.5590661271052392,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,128.49000549316406,128.8300018310547,127.48999786376953,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857,-0.26391083835928997,1.0510659579091282,-0.45288469374479046
2020-01-08,136.74000549316406,139.1699981689453,135.6999969482422,137.8300018310547,136.6999969482422,0.8266312421648014,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,128.49000549316406,128.8300018310547,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857,-0.26391083835928997,1.0510659579091282
2020-01-09,141.0,142.47999572753906,140.02000427246094,140.86000061035156,137.8300018310547,2.1983593840555122,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,128.49000549316406,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857,-0.26391083835928997
2020-01-10,142.6199951171875,144.75999450683594,140.86000061035156,144.50999450683594,140.86000061035156,2.59122098585036,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,127.58000183105469,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338,-0.708229140948857
2020-01-13,147.0,147.3800048828125,141.75,142.25999450683594,144.50999450683594,-1.556985734916463,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,126.44999694824219,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906,-0.8857225792400338
2020-01-14,140.67999267578125,142.1999969482422,138.00999450683594,140.0399932861328,142.25999450683594,-1.560523904418152,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,126.29000091552734,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226,-0.12652909179612906
2020-01-15,139.57000732421875,141.1699981689453,138.38999938964844,139.39999389648438,140.0399932861328,-0.45701186827449825,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,126.4000015258789,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417,0.08710159914017226
2020-01-16,142.61000061035156,142.6199951171875,138.8000030517578,139.49000549316406,139.39999389648438,0.06457073215263431,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,138.22000122070312,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234,9.351265468461417
2020-01-17,140.61000061035156,140.99000549316406,138.35000610351562,139.61000061035156,139.49000549316406,0.08602416837196308,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,133.8000030517578,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296,-3.1977992547458234
2020-01-21,136.49000549316406,139.0,134.39999389648438,137.10000610351562,139.61000061035156,-1.7978615399059248,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,135.94000244140625,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392,1.5994016000288296
2020-01-22,138.5500030517578,138.8699951171875,134.72000122070312,134.8000030517578,137.10000610351562,-1.677609736954515,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,136.6999969482422,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014,0.5590661271052392
2020-01-23,132.22000122070312,134.3800048828125,131.1699981689453,134.1999969482422,134.8000030517578,-0.44510837532047137,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,137.8300018310547,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122,0.8266312421648014
2020-01-24,134.25,134.39999389648438,128.30999755859375,130.0,134.1999969482422,-3.1296550251502824,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,140.86000061035156,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036,2.1983593840555122
2020-01-27,122.0,127.38999938964844,121.0,126.27999877929688,130.0,-2.8615394005408654,130.0,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,144.50999450683594,-3.1296550251502824,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463,2.59122098585036
2020-01-28,128.0500030517578,128.3000030517578,125.81999969482422,126.93000030517578,126.27999877929688,0.5147303865712988,126.27999877929688,130.0,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,142.25999450683594,-2.8615394005408654,-3.1296550251502824,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152,-1.556985734916463
2020-01-29,127.97000122070312,128.17999267578125,126.08000183105469,126.47000122070312,126.93000030517578,-0.36240375275087666,126.93000030517578,126.27999877929688,130.0,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,140.0399932861328,0.5147303865712988,-2.8615394005408654,-3.1296550251502824,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825,-1.560523904418152
2020-01-30,123.30000305175781,126.11000061035156,122.31999969482422,125.73999786376953,126.47000122070312,-0.5772146357930866,126.47000122070312,126.93000030517578,126.27999877929688,130.0,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,139.39999389648438,-0.36240375275087666,0.5147303865712988,-2.8615394005408654,-3.1296550251502824,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431,-0.45701186827449825
2020-01-31,123.19999694824219,123.87999725341797,122.0,123.55999755859375,125.73999786376953,-1.733736553373938,125.73999786376953,126.47000122070312,126.93000030517578,126.27999877929688,130.0,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,139.49000549316406,-0.5772146357930866,-0.36240375275087666,0.5147303865712988,-2.8615394005408654,-3.1296550251502824,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308,0.06457073215263431
2020-02-03,127.1500015258789,133.77999877929688,126.9000015258789,130.49000549316406,123.55999755859375,5.608617733489362,123.55999755859375,125.73999786376953,126.47000122070312,126.93000030517578,126.27999877929688,130.0,134.1999969482422,134.8000030517578,137.10000610351562,139.61000061035156,-1.733736553373938,-0.5772146357930866,-0.36240375275087666,0.5147303865712988,-2.8615394005408654,-3.1296550251502824,-0.44510837532047137,-1.677609736954515,-1.7978615399059248,0.08602416837196308
